S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S8_w,S8_x,S8_y,S8_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0708,-0.1984,0.8906,0.4028,-0.3026,-0.142,0.7297,0.5963,0.3661,0.5863,0.5441,0.4754,37.8580230838,97.1206314648,-3.1331358852
-0.0684,-0.2,0.8902,0.4034,-0.3007,-0.1472,0.7284,0.5976,0.3707,0.5833,0.5441,0.4755,37.589429448,97.2399471092,-2.7555957224
-0.0667,-0.2006,0.8899,0.4041,-0.2996,-0.1496,0.7274,0.5989,0.3726,0.5826,0.5437,0.4755,38.209949207,97.2651748396,-3.271682475
-0.0667,-0.2006,0.8899,0.4041,-0.2996,-0.1496,0.7274,0.5989,0.3726,0.5826,0.5437,0.4755,37.348486092,97.2111998976,-2.6645059224
-0.0643,-0.2016,0.8898,0.4041,-0.298,-0.1514,0.7277,0.5988,0.3745,0.5813,0.5441,0.4749,37.4655323736,97.2306757376,-2.4934237198
-0.0642,-0.2017,0.89,0.4037,-0.2984,-0.1518,0.7277,0.5986,0.3749,0.5811,0.5441,0.4748,37.8344078436,97.309550286,-2.8319162388
-0.064,-0.2016,0.8901,0.4034,-0.2982,-0.1518,0.7277,0.5986,0.3751,0.5814,0.544,0.4744,37.6480501316,97.3194089742,-2.8727954902
-0.0651,-0.2012,0.8906,0.4024,-0.2995,-0.1522,0.7275,0.598,0.3746,0.5821,0.5435,0.4746,37.713506678,97.52829863,-2.998657898
-0.0659,-0.2007,0.891,0.4017,-0.299,-0.1506,0.7276,0.5986,0.3743,0.5827,0.5432,0.4744,37.7016829828,97.386644736,-2.6524997268
-0.0664,-0.2002,0.8912,0.4013,-0.299,-0.1497,0.7275,0.5989,0.3742,0.5834,0.5427,0.4742,37.9864184358,97.6170292128,-2.9037586878
-0.0677,-0.1987,0.8918,0.4005,-0.2992,-0.1477,0.7265,0.6007,0.373,0.5855,0.541,0.4746,38.2843717752,97.5211617516,-2.7684848378
-0.0689,-0.1977,0.892,0.4005,-0.2987,-0.1459,0.7263,0.6015,0.3725,0.5868,0.5397,0.4748,37.7808986286,97.331375791,-2.5810632652
-0.0697,-0.1972,0.892,0.4005,-0.2996,-0.1456,0.7257,0.6019,0.372,0.5876,0.5391,0.4749,38.233179047,97.484428395,-2.634805324
-0.0711,-0.1957,0.8921,0.4008,-0.3007,-0.1481,0.7232,0.6036,0.372,0.5892,0.5369,0.4754,38.0605130538,97.487730404,-2.4299233166
-0.0722,-0.1953,0.8919,0.4011,-0.3001,-0.1507,0.7216,0.6054,0.3713,0.5919,0.5349,0.4747,37.7269644986,97.305043678,-2.2716143808
-0.0722,-0.1944,0.8918,0.402,-0.2968,-0.1571,0.7172,0.6105,0.3713,0.5957,0.5318,0.4736,36.862691099,97.61419937,-1.233496992
-0.0706,-0.1891,0.8895,0.4097,-0.2808,-0.173,0.7028,0.6302,0.3659,0.615,0.5223,0.4636,34.1002387016,97.3995049398,3.2285769926
-0.069,-0.1878,0.8867,0.4166,-0.2731,-0.1768,0.6984,0.6374,0.3688,0.6083,0.5072,0.4864,33.6354033722,97.5897570592,2.5975241698
-0.0673,-0.187,0.8856,0.4197,-0.2653,-0.1816,0.6938,0.6442,0.3782,0.5989,0.4963,0.5017,30.49154525,96.7819584164,9.5484651316
-0.0658,-0.184,0.8847,0.423,-0.2633,-0.182,0.6916,0.6473,0.3907,0.5919,0.4857,0.5108,29.4371505236,96.173299478,10.4472548168
-0.0648,-0.1833,0.8846,0.4238,-0.262,-0.1809,0.6927,0.647,0.3927,0.59,0.4862,0.5109,29.3723680832,96.2966123228,9.4938724372
-0.064,-0.1834,0.8846,0.4238,-0.2609,-0.1757,0.6939,0.6476,0.3925,0.5889,0.4879,0.5106,29.7416064106,96.0638219408,10.3162753594
-0.0625,-0.1818,0.886,0.4218,-0.2693,-0.1549,0.7009,0.6419,0.3881,0.5915,0.5051,0.4942,31.9805290092,96.0509580532,8.0413395684
-0.063,-0.1796,0.8869,0.4207,-0.2741,-0.1497,0.7042,0.6375,0.3867,0.5962,0.5173,0.4767,32.0361022844,96.1511828398,7.745365074
-0.0622,-0.1788,0.8875,0.4198,-0.2797,-0.142,0.708,0.6326,0.3878,0.5941,0.5198,0.4757,36.5823246692,96.1842652294,3.328673988
-0.0615,-0.1766,0.8892,0.4174,-0.2817,-0.1369,0.7119,0.6284,0.3973,0.5867,0.5209,0.4759,40.5706025218,95.7357180948,0.3074959158
-0.0626,-0.1765,0.8889,0.418,-0.2805,-0.1427,0.7102,0.6297,0.3925,0.5958,0.5197,0.4698,40.030927356,95.7559865066,0.2083602522
-0.0641,-0.1766,0.8883,0.4189,-0.2728,-0.1538,0.7039,0.6375,0.3796,0.6099,0.5194,0.4625,39.159883284,95.9214115538,0.894994025
-0.0637,-0.1739,0.8856,0.4257,-0.262,-0.1612,0.6911,0.6539,0.3939,0.5942,0.4876,0.5038,33.581382456,96.1185746936,7.0409562672
-0.0673,-0.1679,0.8855,0.4277,-0.2595,-0.1575,0.6884,0.6586,0.4072,0.5838,0.482,0.5107,33.1552968356,96.2602175156,6.4946670508
-0.0681,-0.1644,0.8853,0.4294,-0.2583,-0.1533,0.6854,0.6632,0.4101,0.5804,0.48,0.5142,32.3405135488,94.975001176,8.4988627696
-0.0641,-0.1609,0.8844,0.4332,-0.2518,-0.1441,0.6852,0.668,0.4129,0.5781,0.4801,0.5145,33.066555172,94.670002558,8.7974297292
-0.0607,-0.1607,0.885,0.4325,-0.2485,-0.1355,0.6858,0.6704,0.4094,0.585,0.4837,0.5059,32.9449666412,95.0153094382,7.8634351742
-0.0601,-0.16,0.8862,0.4305,-0.251,-0.1303,0.6892,0.6671,0.4065,0.591,0.4873,0.4978,34.9039379444,94.6951550226,7.2819325618
-0.0598,-0.1578,0.8889,0.4258,-0.2554,-0.114,0.6995,0.6575,0.3929,0.6084,0.5079,0.4662,38.51345722,94.8489026226,2.6021554996
-0.058,-0.1577,0.8903,0.423,-0.2562,-0.1061,0.7057,0.6519,0.3922,0.6116,0.5161,0.4534,38.321529096,94.9219463102,3.5187291286
-0.0583,-0.1585,0.8908,0.4218,-0.2593,-0.1074,0.7075,0.6484,0.3969,0.6093,0.5169,0.4515,42.2937667572,94.7779771934,0.455986652
-0.0625,-0.1602,0.8915,0.419,-0.2617,-0.1144,0.7078,0.6459,0.3933,0.6146,0.517,0.4475,41.292639449,95.2097676138,-0.2227266352
-0.0646,-0.1616,0.8917,0.4177,-0.26,-0.1242,0.7062,0.6466,0.3842,0.6215,0.518,0.4446,40.902780704,94.7895609622,0.2532680242
-0.0638,-0.1663,0.8903,0.419,-0.2491,-0.1496,0.6976,0.6548,0.3976,0.6031,0.4931,0.4846,38.2836767924,95.6350796086,1.8528886962
-0.0631,-0.1654,0.8892,0.4216,-0.2484,-0.1524,0.6943,0.658,0.4071,0.5939,0.4882,0.4929,32.3290479132,95.7726793288,8.3870659404
-0.0665,-0.1635,0.8884,0.4235,-0.2496,-0.1531,0.6886,0.6632,0.4113,0.5895,0.4858,0.4971,32.807723345,95.238169942,7.824364183
-0.0607,-0.16,0.8868,0.4291,-0.2526,-0.1312,0.6884,0.6671,0.4064,0.5974,0.4907,0.4867,33.737484775,94.285341975,7.62647521
-0.0609,-0.16,0.8871,0.4285,-0.2568,-0.1273,0.6927,0.6617,0.3991,0.6062,0.5027,0.4694,35.9821279856,94.8204284168,5.0262079756
-0.0592,-0.1602,0.8876,0.4274,-0.2594,-0.1224,0.6978,0.6562,0.3981,0.6091,0.5094,0.4591,35.5436659488,94.9249379116,4.9675352092
-0.0593,-0.1615,0.8876,0.4271,-0.2608,-0.1253,0.6984,0.6546,0.3981,0.6116,0.5142,0.4503,39.3500907984,95.05621735,2.1000003484
-0.0639,-0.1652,0.8865,0.4274,-0.2583,-0.1437,0.6914,0.6591,0.3974,0.6061,0.5024,0.4713,35.919819546,95.6011607308,3.4216025656
-0.0653,-0.1665,0.8859,0.4277,-0.2559,-0.1541,0.6871,0.6621,0.4054,0.5917,0.492,0.4932,35.726902569,95.4379103942,3.9420092852
-0.0696,-0.1658,0.8862,0.4268,-0.2561,-0.1563,0.686,0.6627,0.4095,0.5833,0.4934,0.4984,31.7936389942,95.3904121628,7.1543624466
-0.0695,-0.1643,0.8861,0.4275,-0.2535,-0.1539,0.6856,0.6647,0.4126,0.5777,0.4941,0.5017,31.247984738,94.933047486,7.586416996
-0.0658,-0.1649,0.886,0.4281,-0.2512,-0.1488,0.6846,0.6677,0.413,0.5771,0.4954,0.5008,31.5858435776,95.1442283584,7.7841927072
-0.0624,-0.1651,0.8858,0.429,-0.2507,-0.1452,0.6827,0.6707,0.412,0.5801,0.4971,0.4965,32.5131629232,94.7851137328,8.489227852
-0.0607,-0.1608,0.8861,0.4302,-0.2537,-0.1329,0.6875,0.6671,0.4068,0.5964,0.4958,0.4824,34.5474370816,94.6332750628,6.385967526
-0.0585,-0.1578,0.8875,0.4289,-0.2555,-0.1204,0.6955,0.6605,0.401,0.6057,0.4988,0.4725,34.359729784,94.9155626134,5.7874561142
-0.0563,-0.1563,0.8883,0.4281,-0.2546,-0.1104,0.7013,0.6565,0.3988,0.6107,0.5029,0.4636,39.83138302,94.0899514036,2.4146228688
-0.0534,-0.156,0.891,0.4229,-0.2564,-0.0933,0.7153,0.6432,0.4018,0.6026,0.5006,0.4741,44.686598756,92.9057413748,-1.2018487228
-0.0534,-0.1584,0.8931,0.4174,-0.2579,-0.0889,0.7232,0.6344,0.4002,0.6027,0.5021,0.4737,44.5845290346,93.344937564,-1.290710483
-0.0538,-0.1608,0.8942,0.4141,-0.2604,-0.0864,0.7293,0.6266,0.3939,0.6011,0.5088,0.4738,45.075407095,92.6428747204,-3.7950879322
-0.0563,-0.1657,0.897,0.4057,-0.2658,-0.0827,0.7401,0.612,0.3907,0.5994,0.5136,0.4734,44.342613194,92.6383472306,-7.9799658732
-0.0598,-0.1737,0.9011,0.3926,-0.272,-0.0783,0.7567,0.5891,0.3787,0.5966,0.5264,0.4726,46.5204034812,92.776865878,-5.8969078808
-0.0614,-0.177,0.9014,0.3901,-0.2755,-0.0786,0.7607,0.5823,0.3724,0.5927,0.5313,0.477,43.8877734762,92.5405246714,-9.6454928376
-0.0645,-0.1812,0.9012,0.3881,-0.2807,-0.0806,0.7636,0.5758,0.3696,0.59,0.5324,0.4813,43.811812556,92.5563695036,-9.2641754152
-0.0706,-0.1877,0.9,0.3869,-0.2883,-0.086,0.7638,0.5709,0.3528,0.5881,0.5366,0.4913,46.4842661552,93.0136271268,-9.3988556956
-0.0726,-0.1903,0.8992,0.387,-0.2912,-0.0892,0.7631,0.5698,0.3441,0.5883,0.5384,0.4954,43.8464730308,92.6959566408,-8.795712044
-0.0748,-0.1939,0.8987,0.3861,-0.2951,-0.0946,0.7627,0.5675,0.341,0.5888,0.5397,0.4956,43.4904647102,93.185118192,-9.0435228854
-0.0828,-0.1956,0.8961,0.3895,-0.3008,-0.0982,0.76,0.5675,0.3297,0.5913,0.5411,0.4987,45.5524725498,93.6302088004,-10.3760361044
-0.086,-0.1963,0.8957,0.3894,-0.306,-0.0998,0.7575,0.5678,0.322,0.5947,0.5412,0.4996,43.3389234778,93.4785928182,-10.216590058
-0.0888,-0.1964,0.8952,0.3898,-0.3093,-0.1002,0.7551,0.569,0.3187,0.5969,0.5406,0.4998,43.818549568,93.7887574104,-10.592131768
-0.0916,-0.196,0.8947,0.3905,-0.3126,-0.0999,0.753,0.5703,0.3129,0.601,0.5404,0.4987,44.599210331,94.1061186208,-10.6284813564
-0.0945,-0.1955,0.8941,0.3914,-0.3153,-0.1,0.7512,0.5711,0.3117,0.6027,0.5384,0.4995,44.4737664378,94.0674677692,-10.5415013812
-0.0946,-0.1948,0.8942,0.3917,-0.315,-0.0994,0.7511,0.5715,0.3129,0.6031,0.5382,0.4984,45.042449545,94.2443842626,-10.3173612698
-0.0949,-0.1942,0.8944,0.3914,-0.315,-0.0994,0.7512,0.5714,0.315,0.6057,0.5393,0.4929,44.422136824,94.3569034488,-10.2453968446
-0.0946,-0.1937,0.8944,0.3917,-0.3149,-0.0997,0.7499,0.5731,0.3156,0.6066,0.539,0.4915,44.8600651442,94.3971605536,-10.3432982524
-0.0933,-0.1928,0.8946,0.392,-0.3145,-0.0999,0.7491,0.5743,0.317,0.6082,0.5385,0.4893,44.7812552784,94.3620698578,-9.7300780734
-0.0938,-0.1912,0.8942,0.3936,-0.3143,-0.102,0.7458,0.5783,0.3183,0.6109,0.5359,0.488,44.2779660058,94.4511314458,-9.90344619
-0.0945,-0.1907,0.8938,0.3945,-0.315,-0.1046,0.7436,0.5803,0.3186,0.6124,0.5352,0.4867,44.5784724652,94.5220875616,-9.3822629832
-0.0953,-0.1903,0.8938,0.3945,-0.3153,-0.108,0.7409,0.583,0.318,0.6152,0.5339,0.4849,43.663308384,95.0323623316,-8.8392980056
-0.0988,-0.1884,0.8917,0.3993,-0.3108,-0.1265,0.7287,0.5969,0.3181,0.6256,0.5272,0.4788,42.9341060548,95.094583489,-8.5240673276
-0.099,-0.1925,0.8891,0.4031,-0.2961,-0.1571,0.7196,0.608,0.3154,0.6342,0.5224,0.4744,40.526719079,96.3756504326,-4.7364100194
-0.099,-0.1925,0.8891,0.4031,-0.2961,-0.1571,0.7196,0.608,0.3154,0.6342,0.5224,0.4744,34.6874434366,97.9924578368,1.9789588482
-0.0907,-0.1983,0.8862,0.4086,-0.2841,-0.1776,0.7097,0.6196,0.3544,0.6091,0.5014,0.5018,34.6603341024,97.4871412672,1.0566899424
-0.0919,-0.1995,0.8851,0.4102,-0.2861,-0.1818,0.7094,0.6179,0.3612,0.6002,0.4996,0.5093,30.7931495264,97.8603195664,6.2443695328
-0.0919,-0.1995,0.8851,0.4102,-0.2861,-0.1818,0.7094,0.6179,0.3612,0.6002,0.4996,0.5093,30.223149564,97.667908644,4.8747567956
-0.0894,-0.2005,0.8866,0.4069,-0.284,-0.1732,0.7105,0.6199,0.3577,0.6026,0.5051,0.5037,30.5376402028,97.4510639648,4.7808645756
-0.0888,-0.1958,0.8873,0.4079,-0.2933,-0.1536,0.7136,0.6172,0.3537,0.6035,0.5166,0.4936,31.5135830212,97.2848150712,4.10718251
-0.0888,-0.1958,0.8873,0.4079,-0.2933,-0.1536,0.7136,0.6172,0.3537,0.6035,0.5166,0.4936,35.8914589084,96.9118583504,1.2360974908
-0.0876,-0.1912,0.8894,0.4058,-0.2977,-0.1395,0.7199,0.6112,0.3348,0.616,0.5313,0.4755,35.2127014432,97.0523485312,0.822370492
-0.0905,-0.1896,0.8908,0.4027,-0.3007,-0.137,0.7207,0.6094,0.3364,0.621,0.5304,0.4686,38.2943006808,96.758394028,-2.0080674736
-0.0905,-0.1896,0.8908,0.4027,-0.3007,-0.137,0.7207,0.6094,0.3364,0.621,0.5304,0.4686,38.0815023948,97.0448473032,-2.9104803076
-0.0922,-0.1901,0.8896,0.4047,-0.296,-0.155,0.7135,0.6157,0.3376,0.6199,0.5131,0.488,37.2002443568,96.8433809728,-2.138000046
-0.0977,-0.1904,0.8884,0.4058,-0.2911,-0.1667,0.7077,0.6217,0.3582,0.6086,0.4941,0.507,34.3395353952,97.8265775872,0.9466373952
-0.0977,-0.1904,0.8884,0.4058,-0.2911,-0.1667,0.7077,0.6217,0.3582,0.6086,0.4941,0.507,32.2497253472,97.4424056946,3.839950495
-0.0959,-0.1903,0.888,0.4072,-0.2901,-0.1647,0.7069,0.6236,0.359,0.6069,0.4924,0.51,32.0264950704,97.1463975448,4.0373702264
-0.0903,-0.1885,0.8887,0.4078,-0.2941,-0.1474,0.71,0.6226,0.3589,0.6046,0.5021,0.5034,32.2550626242,97.2435917042,4.4333289238
-0.0903,-0.1885,0.8887,0.4078,-0.2941,-0.1474,0.71,0.6226,0.3589,0.6046,0.5021,0.5034,35.247820003,96.7984616892,1.6594938668
-0.0886,-0.1868,0.89,0.4061,-0.2982,-0.1376,0.7156,0.6163,0.3469,0.6117,0.5198,0.4848,35.2556861618,96.818112094,1.0144084426
-0.0877,-0.1871,0.8905,0.4053,-0.2988,-0.1363,0.716,0.6159,0.3416,0.6148,0.5225,0.4818,36.934079492,96.71496505,-1.3616992152
-0.088,-0.1871,0.8906,0.405,-0.297,-0.1356,0.7157,0.6172,0.3415,0.6176,0.5237,0.477,37.1769515238,96.742895996,-1.4472127162
-0.0883,-0.1887,0.8889,0.4077,-0.2892,-0.1547,0.7086,0.6246,0.354,0.6134,0.5051,0.4931,37.1225528854,96.6782537572,-1.4069948098
-0.0874,-0.185,0.8895,0.4085,-0.2877,-0.143,0.7088,0.6279,0.365,0.6025,0.5028,0.5008,34.2557270968,96.674508572,3.6609535632
-0.0875,-0.1839,0.8905,0.4068,-0.2909,-0.1322,0.7139,0.6229,0.3594,0.6076,0.5122,0.489,38.5511971764,96.182965216,-0.5537763242
-0.0873,-0.1853,0.8918,0.4033,-0.2934,-0.1321,0.716,0.6195,0.3492,0.6206,0.522,0.4692,38.2925152004,96.3248380336,-0.0825849964
-0.0897,-0.1848,0.8916,0.4035,-0.2935,-0.1342,0.7141,0.6211,0.3497,0.6231,0.5216,0.4661,38.1360433284,96.5941701256,-1.4455563724
-0.0894,-0.1858,0.8905,0.4055,-0.2893,-0.1475,0.7089,0.626,0.351,0.6219,0.5159,0.473,34.945062655,97.1117104052,2.0093819554
-0.0936,-0.1862,0.8888,0.408,-0.2875,-0.1598,0.7025,0.631,0.3721,0.6047,0.4901,0.5055,34.660561696,96.880503068,1.949530406
-0.0947,-0.1853,0.8887,0.4085,-0.286,-0.1591,0.7033,0.6309,0.3749,0.6024,0.4887,0.5075,32.727560132,96.9919355808,4.2675959952
-0.0917,-0.1853,0.8889,0.4085,-0.2838,-0.1531,0.7029,0.6339,0.3745,0.602,0.4909,0.5061,33.4294848296,96.7367663826,4.2865725916
-0.0874,-0.1848,0.8896,0.4083,-0.2915,-0.1363,0.7078,0.6288,0.3704,0.6024,0.5075,0.4921,33.3796042104,96.7412872304,3.967113204
-0.0851,-0.1835,0.8909,0.4064,-0.2949,-0.1276,0.7131,0.6229,0.3689,0.6041,0.5245,0.4729,36.6346213958,96.485257886,1.0232707806
-0.0833,-0.1842,0.892,0.4041,-0.298,-0.1188,0.7204,0.6148,0.3706,0.6012,0.5293,0.4699,41.0388703268,95.8136164968,-3.4653621048
-0.0803,-0.1854,0.8931,0.4017,-0.3,-0.108,0.729,0.6056,0.3832,0.5888,0.53,0.4747,41.0918393664,95.7046524196,-3.509474592
-0.0797,-0.1859,0.8936,0.4006,-0.2987,-0.1053,0.7313,0.6039,0.3871,0.5852,0.5315,0.4744,42.938712059,94.9257645966,-5.975480112
-0.0797,-0.1864,0.8939,0.3997,-0.3006,-0.1049,0.7318,0.6025,0.3897,0.582,0.5319,0.4756,43.1935179632,94.7494297976,-6.9850811112
-0.0799,-0.1878,0.8933,0.4002,-0.3027,-0.1045,0.7329,0.6001,0.4003,0.5723,0.5288,0.4819,43.1878174,94.7375427348,-6.7272349104
-0.0787,-0.1885,0.8937,0.3992,-0.3035,-0.1038,0.733,0.5997,0.4091,0.5646,0.5288,0.4838,43.104205256,94.657650942,-7.074233992
-0.0785,-0.1889,0.8933,0.4002,-0.3054,-0.1027,0.7324,0.5997,0.4188,0.5575,0.5264,0.4863,43.10491125,94.5153961212,-7.8176435732
-0.0801,-0.1896,0.8923,0.4015,-0.3067,-0.1125,0.7278,0.6029,0.4258,0.5542,0.5266,0.4838,43.3222128288,94.495343432,-7.69111124
-0.0832,-0.191,0.8916,0.4019,-0.3044,-0.1234,0.7248,0.6055,0.4071,0.5743,0.5319,0.4705,42.3147945064,94.7525808764,-6.7680046668
-0.0874,-0.1908,0.8904,0.4037,-0.2968,-0.139,0.721,0.6105,0.3836,0.5966,0.5358,0.458,37.6320336116,96.3587397584,-2.828884336
-0.0899,-0.1912,0.8895,0.4049,-0.2815,-0.1605,0.7117,0.6232,0.3735,0.6039,0.5183,0.4765,37.8558735648,96.5727849384,-2.5430913672
-0.0866,-0.1928,0.8874,0.4095,-0.2745,-0.1679,0.7088,0.6276,0.3834,0.5938,0.504,0.4962,32.9373824982,96.9077595666,3.2482587954
-0.0857,-0.1936,0.887,0.4102,-0.2738,-0.1715,0.7088,0.6269,0.3843,0.5905,0.5,0.5034,30.7278799124,97.1583908462,6.62727599
-0.0854,-0.1942,0.8883,0.4072,-0.273,-0.1699,0.7135,0.6224,0.3827,0.5897,0.5004,0.5052,31.4173561696,96.9679338128,5.8398965736
-0.0863,-0.1946,0.89,0.403,-0.2745,-0.163,0.716,0.6206,0.3803,0.5905,0.5054,0.501,31.4350765056,97.1392594456,4.618762154
-0.0858,-0.195,0.8909,0.4008,-0.2797,-0.1546,0.7143,0.6224,0.3786,0.5907,0.5102,0.4973,32.9079983834,97.1765317622,2.642329428
-0.0844,-0.1939,0.8916,0.4003,-0.291,-0.139,0.7232,0.6107,0.3691,0.5999,0.5274,0.4749,32.948858801,97.106672434,3.4211236038
-0.0816,-0.1937,0.8932,0.3973,-0.2944,-0.1328,0.7287,0.6038,0.3633,0.6019,0.5394,0.4632,36.4452839368,97.2743820838,-0.2261838296
-0.0811,-0.1933,0.8947,0.3942,-0.298,-0.1276,0.7327,0.5983,0.3691,0.5966,0.5407,0.4641,40.650279488,96.3871242564,-4.712104866
-0.0856,-0.1936,0.8933,0.3964,-0.303,-0.1303,0.7305,0.5979,0.3753,0.5946,0.5345,0.4687,39.923133207,96.4095228602,-4.6929109766
-0.0874,-0.1936,0.8924,0.3979,-0.2996,-0.139,0.7274,0.6014,0.3587,0.608,0.5346,0.4645,39.124208183,96.6837868542,-4.1313160186
-0.0914,-0.1939,0.8916,0.3986,-0.2951,-0.1497,0.7242,0.6049,0.3496,0.6132,0.5336,0.4657,35.8928438792,97.343553976,-0.6220315474
-0.0917,-0.1966,0.8894,0.4021,-0.2856,-0.1694,0.7159,0.614,0.3649,0.5996,0.5104,0.4967,35.8695350298,97.338543891,-0.3951887492
-0.0942,-0.1964,0.889,0.4025,-0.2877,-0.1723,0.7141,0.6143,0.3722,0.592,0.5034,0.5073,31.6733363452,97.4433760452,4.394163924
-0.0941,-0.1958,0.8884,0.4042,-0.2879,-0.1738,0.7127,0.6154,0.3736,0.5904,0.5011,0.5104,30.9947724264,97.26161777,4.9378125998
-0.0895,-0.1958,0.889,0.4039,-0.285,-0.163,0.7131,0.6193,0.3734,0.5913,0.5031,0.5076,31.3594645384,97.4352421616,4.7007743976
-0.0876,-0.1949,0.8898,0.4031,-0.2872,-0.1549,0.7145,0.6187,0.3703,0.5961,0.511,0.4962,32.3818276736,97.172358166,4.326464082
-0.0869,-0.1928,0.8905,0.4025,-0.2933,-0.1425,0.7177,0.6152,0.3687,0.6006,0.5258,0.4761,36.7597125822,96.8049294434,0.1113799986
-0.0833,-0.1926,0.8911,0.4022,-0.2974,-0.1389,0.719,0.6125,0.3719,0.5986,0.5299,0.4716,36.5416616968,96.9629573338,-0.1121746742
-0.0841,-0.1926,0.8904,0.4036,-0.296,-0.1414,0.7177,0.614,0.3706,0.601,0.5281,0.4715,38.4183844928,96.8698498774,-1.566689855
-0.0877,-0.1929,0.8895,0.4047,-0.2907,-0.1523,0.7153,0.6169,0.3637,0.6085,0.5287,0.4666,37.1811909724,97.1065327576,-0.5680342948
-0.0906,-0.1963,0.8882,0.4052,-0.2843,-0.1735,0.7092,0.6212,0.3634,0.6012,0.5111,0.4951,36.681961975,96.9761635372,-0.6668726862
